,reportname,modelpath,dataitem,filtername
1242,aSD_REPORT,,[E1].[30 Total 12 mo XaaS],
1243,aSD_REPORT,,[E2].[TOTAL_6_MO_XAAS],
1244,aSD_REPORT,,[E2].[TOTAL_12_MO_XAAS],
1245,aSD_REPORT,,"COALESCE([E1&E2].[COV_ID],[G].[COV_ID])
",
1246,aSD_REPORT,,[E1&E2].[E1 30 Total 6 mo XaaS],
1247,aSD_REPORT,,[E1&E2].[E1 30 Total 12 mo XaaS],
1248,aSD_REPORT,,[E1&E2].[E2 TOTAL_6_MO_XAAS],
1249,aSD_REPORT,,[E1&E2].[E2 TOTAL_12_MO_XAAS],
1250,aSD_REPORT,,[G].[TOTAL REV Quota - Moonlight],
1251,aSD_REPORT,,[G].[TOTAL GP Quota - Moonlight],
1252,aSD_REPORT,,"COALESCE([C&D&F].[COV_ID],[E1&E2&G].[COV_ID])
",
1253,aSD_REPORT,,"(case when [D&G 30 Revenue] is null then 0
else [D&G 30 Revenue]
end)+
(case when[C 46 Revenue] is null then 0
else [C 46 Revenue]
end)

",
1254,aSD_REPORT,,"(case when [D 30 Revenue] is null then 0
else [D 30 Revenue]
end)+
(case when [G 30 Moonlight Rev] is null then 0
else [G 30 Moonlight Rev]
end)
",
1255,aSD_REPORT,,[G TOTAL REV Quota - Moonlight],
1256,aSD_REPORT,,[C&D&F].[D 30 Revenue],
1257,aSD_REPORT,,[C&D&F].[D 30 Revenue 3Q],
1258,aSD_REPORT,,[C&D&F].[D 30 Revenue 4Q],
1259,aSD_REPORT,,[C_Validated Rev Target],
1260,aSD_REPORT,,"(case when [D 30 GP Contract BCP] is null then 0
else [D 30 GP Contract BCP]
end)+
(case when [G 30 Moonlight GP BCP] is null then 0
else [G 30 Moonlight GP BCP]
end)
+
(case when [C 46 Validated GP Target] is null then 0
else [C 46 Validated GP Target]
end)
",
1261,aSD_REPORT,,[C&D&F].[D 30 GP Contract BCP],
1262,aSD_REPORT,,[C&D&F].[D 30 GP BCP 3Q],
1263,aSD_REPORT,,[C&D&F].[D 30 GP BCP 4Q],
1264,aSD_REPORT,,[G TOTAL GP Quota - Moonlight],
1265,aSD_REPORT,,[C_Validated GP Target],
1266,aSD_REPORT,,"(case when [D 30 GP Contract BMC] is null then 0
else [D 30 GP Contract BMC]
end)+
(case when [G 30 Moonlight GP BMC] is null then 0
else [G 30 Moonlight GP BMC]
end)


",
1267,aSD_REPORT,,[C&D&F].[D 30 GP Contract BMC],
1268,aSD_REPORT,,[C&D&F].[D 30 GP BMC 3Q],
1269,aSD_REPORT,,[C&D&F].[D 30 GP BMC 4Q],
1270,aSD_REPORT,,[E1&E2&G].[G TOTAL GP Quota - Moonlight],
1271,aSD_REPORT,,[C&D&F].[F IS 30/46 Total Signings],
1272,aSD_REPORT,,[C&D&F].[F IS 30/46 LT10 Signings],
1273,aSD_REPORT,,[C&D&F].[F Div 30 GT10 Signings],
1274,aSD_REPORT,,[C&D&F].[F Div 46 GT10 Signings],
1275,aSD_REPORT,,"(case when [E1 30 Total 6 mo XaaS] is null then 0
else [E1 30 Total 6 mo XaaS]
end)+
(case when [E2 46 Total 6 mo XaaS] is null then 0
else [E2 46 Total 6 mo XaaS]
end)
+
(case when [G 30 Moonlight XaaS] is null then 0
else [G 30 Moonlight XaaS]
end)",
1276,aSD_REPORT,,[E1&E2&G].[E1 30 Total 6 mo XaaS],
1277,aSD_REPORT,,[E2 TOTAL_6_MO_XAAS],
1278,aSD_REPORT,,[E1&E2&G].[G TOTAL REV Quota - Moonlight],
1279,aSD_REPORT,,[C&D&F].[C_Validated Rev Target],
1280,aSD_REPORT,,[C&D&F].[C_Validated GP Target],
1281,aSD_REPORT,,[E1&E2&G].[E1 30 Total 12 mo XaaS],
1282,aSD_REPORT,,[E1&E2&G].[E2 TOTAL_6_MO_XAAS],
1283,aSD_REPORT,,[E1&E2&G].[E2 TOTAL_12_MO_XAAS],
1284,aSD_REPORT,,[E1&E2&G].[G TOTAL REV Quota - Moonlight],
1285,aSD_REPORT,,[E1&E2&G].[G TOTAL GP Quota - Moonlight],
1286,aSD_REPORT,,"replace(substr([Business View].[QUOTA_KEYSTONE_T_MAIN].[MARKET_NAME],4),'/CSI','')
",
1287,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[TERRITORY_TYPE],
1288,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COVERAGE_ID_NAME],
1289,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COV_ID],
1290,aSD_REPORT,,"'unknown'
",
1291,aSD_REPORT,,'unknown',
1292,aSD_REPORT,,'unknown',
1293,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COV_ID],
1294,aSD_REPORT,,"case when 
[KEYSTONE].[Market Name] is null then 'unknown'
else  [KEYSTONE].[Market Name]
end",
1295,aSD_REPORT,,"case when  [KEYSTONE].[Customer Set] is null
then 'unknown'
else  [KEYSTONE].[Customer Set]
end",
1296,aSD_REPORT,,"case when [KEYSTONE].[Coverage ID Name] is null
then 'unknown'
else [KEYSTONE].[Coverage ID Name]
end",
1297,aSD_REPORT,,"COALESCE([C&D&E1&E2&F&G].[COV_ID],[KEYSTONE].[Cov Id])",
1298,aSD_REPORT,,"case 
when [Cov ID1] in ('912_CFCNLEA','912_CFLOAC','912_CFCOMEA')
then 'C000000'
when [Cov ID1] in ('912_CFDSNLE','912_CFDISWE','912_CFLOAD')
then 'D000000'
when [Cov ID1] in ('912_CFBNKEA','912_CFFNMEA','912_CFFSSEA','912_CFLOAF','912_CFINSWE')
then 'F000000'
when [Cov ID1] in ('912_CFLOAI')
then 'I000000'
when [Cov ID1] in ('912_CFLOAP')
then 'P000000'
else  [Cov ID1]
end",
1299,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G&C 30 Revenue],
1300,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G 30 Revenue],
1301,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight Rev],
1302,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue],
1303,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue 3Q],
1304,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue 4Q],
1305,aSD_REPORT,,[C&D&E1&E2&F&G].[C 46 Revenue],
1306,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G&C BCP GP],
1307,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP Contract BCP],
1308,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BCP 3Q],
1309,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BCP 4Q],
1310,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight GP BCP],
1311,aSD_REPORT,,[C&D&E1&E2&F&G].[C 46 Validated GP Target],
1312,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G BMC GP],
1313,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP Contract BMC],
1314,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BMC 3Q],
1315,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BMC 4Q],
1316,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight GP BMC],
1317,aSD_REPORT,,[C&D&E1&E2&F&G].[F IS 30/46 Total Signings],
1318,aSD_REPORT,,[C&D&E1&E2&F&G].[F IS 30/46 LT10 Signings],
1319,aSD_REPORT,,[C&D&E1&E2&F&G].[F Div 30 GT10 Signings],
1320,aSD_REPORT,,[C&D&E1&E2&F&G].[F Div 46 GT10 Signings],
1321,aSD_REPORT,,[C&D&E1&E2&F&G].[E XaaS],
1322,aSD_REPORT,,[C&D&E1&E2&F&G].[E1 30 Total 6 mo XaaS],
1323,aSD_REPORT,,[C&D&E1&E2&F&G].[E2 46 Total 6 mo XaaS],
1324,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight XaaS],
1325,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then 'Communication'
when [B].[AFFILIATE_NUMBER] = 'D000000' then 'Distribution'
when [B].[AFFILIATE_NUMBER] = 'F000000' then 'Financial Service'
when [B].[AFFILIATE_NUMBER] = 'I000000' then 'Industrial'
when [B].[AFFILIATE_NUMBER] = 'P000000' then 'Public'
else [Main0].[Market Name]
end",
1326,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] IN ('C000000','D000000','F000000','I000000','P000000') then 'unknown'
else [Main0].[Customer Set]
end",
1327,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then '_COMMUNICATIONS PLUG'
when [B].[AFFILIATE_NUMBER] = 'D000000' then '_DISTRIBUTION PLUG'
when [B].[AFFILIATE_NUMBER] = 'F000000' then '_FINANCIAL SERVICES PLUG'
when [B].[AFFILIATE_NUMBER] = 'I000000' then '_INDUSTRIAL PLUG'
when [B].[AFFILIATE_NUMBER] = 'P000000' then '_PUBLIC PLUG'
else [Main0].[Coverage ID Name]
end",
1328,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then 'C000000'
when [B].[AFFILIATE_NUMBER] = 'D000000' then 'D000000'
when [B].[AFFILIATE_NUMBER] = 'F000000' then 'F000000'
when [B].[AFFILIATE_NUMBER] = 'I000000' then 'I000000'
when [B].[AFFILIATE_NUMBER] = 'P000000' then 'P000000'
else [Main0].[Cov ID1]
end",
1329,aSD_REPORT,,[Main0].[D&G&C 30 Revenue],
1330,aSD_REPORT,,[Main0].[D&G 30 Revenue],
1331,aSD_REPORT,,[Main0].[G 30 Moonlight Rev],
1332,aSD_REPORT,,[Main0].[D 30 Revenue],
1333,aSD_REPORT,,[Main0].[D 30 Revenue 3Q],
1334,aSD_REPORT,,[Main0].[D 30 Revenue 4Q],
1335,aSD_REPORT,,[Main0].[C 46 Revenue],
1336,aSD_REPORT,,[Main0].[D&G&C BCP GP],
1337,aSD_REPORT,,[Main0].[D 30 GP Contract BCP],
1338,aSD_REPORT,,[Main0].[D 30 GP BCP 3Q],
1339,aSD_REPORT,,[Main0].[D 30 GP BCP 4Q],
1340,aSD_REPORT,,[Main0].[G 30 Moonlight GP BCP],
1341,aSD_REPORT,,[Main0].[C 46 Validated GP Target],
1342,aSD_REPORT,,[Main0].[D&G BMC GP],
1343,aSD_REPORT,,[Main0].[D 30 GP Contract BMC],
1344,aSD_REPORT,,[Main0].[D 30 GP BMC 3Q],
1345,aSD_REPORT,,[Main0].[D 30 GP BMC 4Q],
1346,aSD_REPORT,,[Main0].[G 30 Moonlight GP BMC],
1347,aSD_REPORT,,[Main0].[F IS 30/46 Total Signings],
1348,aSD_REPORT,,[Main0].[F IS 30/46 LT10 Signings],
1349,aSD_REPORT,,[Main0].[F Div 30 GT10 Signings],
1350,aSD_REPORT,,[Main0].[F Div 46 GT10 Signings],
1351,aSD_REPORT,,[Main0].[E XaaS],
1352,aSD_REPORT,,[Main0].[E1 30 Total 6 mo XaaS],
1353,aSD_REPORT,,[Main0].[E2 46 Total 6 mo XaaS],
1354,aSD_REPORT,,[Main0].[G 30 Moonlight XaaS],
1355,aSD_REPORT,,[Main].[Market Name],
1356,aSD_REPORT,,[Main].[Customer Set],
1357,aSD_REPORT,,[Main].[Coverage ID Name],
1358,aSD_REPORT,,[Main].[Cov ID],
1359,aSD_REPORT,,"case
when [Main].[D&G&C 30 Revenue] is null then 0 
else [Main].[D&G&C 30 Revenue]
end",
1360,aSD_REPORT,,"case
when [Main].[D&G 30 Revenue] is null then 0 
else [Main].[D&G 30 Revenue]
end",
1361,aSD_REPORT,,"case
when [Main].[G 30 Moonlight Rev] is null then 0 
else [Main].[G 30 Moonlight Rev]
end",
1362,aSD_REPORT,,"case
when [Main].[D 30 Revenue] is null then 0
else [Main].[D 30 Revenue]
end",
1363,aSD_REPORT,,"case
when [Main].[D 30 Revenue 3Q] is null then 0 
else [Main].[D 30 Revenue 3Q]
end",
1364,aSD_REPORT,,"case
when [Main].[D 30 Revenue 4Q] is null then 0
else [Main].[D 30 Revenue 4Q]
end",
1365,aSD_REPORT,,"case
when [Main].[C 46 Revenue] is null then 0
else [Main].[C 46 Revenue]
end",
1366,aSD_REPORT,,"case
when [Main].[D&G&C BCP GP] is null then 0
else [Main].[D&G&C BCP GP]
end",
1367,aSD_REPORT,,"case
when [Main].[D 30 GP Contract BCP] is null then 0
else [Main].[D 30 GP Contract BCP]
end",
1368,aSD_REPORT,,"case
when [Main].[D 30 GP BCP 3Q] is null then 0
else [Main].[D 30 GP BCP 3Q]
end",
1369,aSD_REPORT,,"case
when [Main].[D 30 GP BCP 4Q] is null then 0
else [Main].[D 30 GP BCP 4Q]
end",
1370,aSD_REPORT,,"case
when [Main].[G 30 Moonlight GP BCP] is null then 0
else [Main].[G 30 Moonlight GP BCP]
end",
1371,aSD_REPORT,,"case
when [Main].[C 46 Validated GP Target] is null then 0
else [Main].[C 46 Validated GP Target]
end",
1372,aSD_REPORT,,"case
when [Main].[D&G BMC GP] is null then 0
else [Main].[D&G BMC GP]
end",
1373,aSD_REPORT,,"case
when [Main].[D 30 GP Contract BMC] is null then 0
else [Main].[D 30 GP Contract BMC]
end",
1374,aSD_REPORT,,"case
when [Main].[D 30 GP BMC 3Q] is null then 0
else [Main].[D 30 GP BMC 3Q]
end",
1375,aSD_REPORT,,"case
when [Main].[D 30 GP BMC 4Q] is null then 0
else [Main].[D 30 GP BMC 4Q]
end",
1376,aSD_REPORT,,"case
when [Main].[G 30 Moonlight GP BMC] is null then 0 
else [Main].[G 30 Moonlight GP BMC]
end",
1377,aSD_REPORT,,"case
when [Main].[F IS 30/46 Total Signings] is null then 0
else [Main].[F IS 30/46 Total Signings]
end",
1378,aSD_REPORT,,"case
when [Main].[F IS 30/46 LT10 Signings] is null then 0
else [Main].[F IS 30/46 LT10 Signings]
end",
1379,aSD_REPORT,,"case
when [Main].[F Div 30 GT10 Signings] is null then 0
else [Main].[F Div 30 GT10 Signings]
end",
1380,aSD_REPORT,,"case
when [Main].[F Div 46 GT10 Signings] is null then 0
else [Main].[F Div 46 GT10 Signings]
end",
1381,aSD_REPORT,,"case
when [Main].[E XaaS] is null then 0
else [Main].[E XaaS]
end",
1382,aSD_REPORT,,"case
when [Main].[E1 30 Total 6 mo XaaS] is null then 0
else [Main].[E1 30 Total 6 mo XaaS]
end",
1383,aSD_REPORT,,"case
when [Main].[E2 46 Total 6 mo XaaS] is null then 0
else [Main].[E2 46 Total 6 mo XaaS]
end",
1384,aSD_REPORT,,"case
when [Main].[G 30 Moonlight XaaS] is null then 0
else [Main].[G 30 Moonlight XaaS]
end",
1385,aSD_REPORT,,[Main].[Market Name],
1386,aSD_REPORT,,[Main].[Customer Set],
1387,aSD_REPORT,,[Main].[Coverage ID Name],
1388,aSD_REPORT,,[Main].[Cov ID],
1389,aSD_REPORT,,[Main2].[Market Name],
1390,aSD_REPORT,,[Main2].[Customer Set],
1391,aSD_REPORT,/content/folder[@name='Quota Folder']/package[@name='S&D Package']/model[@name='2017-06-22T08:47:18.794Z'],,
1392,aSD_REPORT,,,[AFFILIATE_NUMBER] = 'F000000'
1393,aSD_REPORT,,,[Business View].[C_TABLE].[PERIOD]='2H'
1394,aSD_REPORT,,,[Business View].[C_TABLE].[BRAND]='IS - ITS'
1395,aSD_REPORT,,,[COV_ID] IS NOT NULL
1396,aSD_REPORT,,,[C].[COV_ID] = [D].[COV_ID]
1397,aSD_REPORT,,,[C&D].[COV_ID] = [F].[COV_ID]
1398,aSD_REPORT,,,[E1].[COV_ID] = [E2].[COV_ID]
1399,aSD_REPORT,,,[E1&E2].[COV_ID] = [G].[COV_ID]
1400,aSD_REPORT,,,[C&D&F].[COV_ID] = [E1&E2&G].[COV_ID]
1401,aSD_REPORT,,,[C&D&E1&E2&F&G].[COV_ID] = [KEYSTONE].[Cov Id]
1402,aSD_REPORT,,,[Cov ID] in ?CovID?
1403,aSD_REPORT,,,[Main0].[Cov ID1] = [B].[CONTRACTS]
1404,aSD_REPORT,,,[Market Name] in ?Market?
1405,aSD_REPORT,,,[Customer Set] in ?CustomerSet?
1406,aSD_REPORT,,[Business View].[B_TABLE].[CONTRACTS],
1407,aSD_REPORT,,[Business View].[B_TABLE].[AFFILIATE_NUMBER],
1408,aSD_REPORT,,[Business View].[C_TABLE].[COVERAGE_ID],
1409,aSD_REPORT,,[Business View].[C_TABLE].[Validated Rev Target],
1410,aSD_REPORT,,[Business View].[C_TABLE].[Validated GP Target],
1411,aSD_REPORT,,"case when [Business View].[D_TABLE].[COV_ID] is null
then [Business View].[D_TABLE].[CONTRACTS]
else [Business View].[D_TABLE].[COV_ID]
end",
1412,aSD_REPORT,,[Business View].[D_TABLE].[30 Revenue Majors],
1413,aSD_REPORT,,[Business View].[D_TABLE].[Q3 - Rev Majors],
1414,aSD_REPORT,,[Business View].[D_TABLE].[Q4 - Rev Majors],
1415,aSD_REPORT,,[Business View].[D_TABLE].[30 GP BCP],
1416,aSD_REPORT,,[Business View].[D_TABLE].[Q3 - GP BCP],
1417,aSD_REPORT,,[Business View].[D_TABLE].[Q4 - GP BCP],
1418,aSD_REPORT,,[Business View].[D_TABLE].[30 GP BMC],
1419,aSD_REPORT,,[Business View].[D_TABLE].[Q3 - GP BMC],
1420,aSD_REPORT,,[Business View].[D_TABLE].[Q4 - GP BMC],
1421,aSD_REPORT,,"case when 
[Business View].[E1_TABLE].[COV_ID] is null
then [Business View].[E1_TABLE].[CONTRACTS]
else [Business View].[E1_TABLE].[COV_ID]
end",
1422,aSD_REPORT,,[Business View].[E1_TABLE].[30 Total 6 mo XaaS],
1423,aSD_REPORT,,[Business View].[E1_TABLE].[30 Total 12 mo XaaS],
1424,aSD_REPORT,,[Business View].[E2_TABLE].[COV_ID],
1425,aSD_REPORT,,[Business View].[E2_TABLE].[TOTAL_6_MO_XAAS],
1426,aSD_REPORT,,[Business View].[E2_TABLE].[TOTAL_12_MO_XAAS],
1427,aSD_REPORT,,[Business View].[F_TABLE].[COVERAGE_ID],
1428,aSD_REPORT,,"
[Business View].[F_TABLE].[IS_30_SLASH_46_LT10]",
1429,aSD_REPORT,,[Business View].[F_TABLE].[DIV_46_GT10],
1430,aSD_REPORT,,[Business View].[F_TABLE].[DIV_30_GT10],
1431,aSD_REPORT,,[Business View].[F_TABLE].[IS_DIV_30_SLASH_46_TOTAL],
1432,aSD_REPORT,,[Business View].[F_TABLE].[DIV_30_LT10],
1433,aSD_REPORT,,[Business View].[G_TABLE].[Cov Id],
1434,aSD_REPORT,,[Business View].[G_TABLE].[TOTAL REV Quota - Moonlight],
1435,aSD_REPORT,,[Business View].[G_TABLE].[TOTAL GP Quota - Moonlight],
1436,aSD_REPORT,,"COALESCE([C].[COV_ID],[D].[COV_ID])",
1437,aSD_REPORT,,[C].[C_Validated Rev Target],
1438,aSD_REPORT,,[C].[C_Validated GP Target],
1439,aSD_REPORT,,[D].[D 30 Revenue 3Q],
1440,aSD_REPORT,,[D].[D 30 Revenue 4Q],
1441,aSD_REPORT,,[D].[D 30 Revenue],
1442,aSD_REPORT,,[D].[D 30 GP BCP 3Q],
1443,aSD_REPORT,,[D].[D 30 GP BCP 4Q],
1444,aSD_REPORT,,[D].[D 30 GP Contract BCP],
1445,aSD_REPORT,,[D].[D 30 GP BMC 3Q],
1446,aSD_REPORT,,[D].[D 30 GP BMC 4Q],
1447,aSD_REPORT,,[D].[D 30 GP Contract BMC],
1448,aSD_REPORT,,"COALESCE([C&D].[COV_ID],[F].[COV_ID])
",
1449,aSD_REPORT,,[C&D].[C_Validated Rev Target],
1450,aSD_REPORT,,[C&D].[C_Validated GP Target],
1451,aSD_REPORT,,[C&D].[D 30 Revenue 3Q],
1452,aSD_REPORT,,[C&D].[D 30 Revenue 4Q],
1453,aSD_REPORT,,[C&D].[D 30 Revenue],
1454,aSD_REPORT,,[C&D].[D 30 GP BCP 3Q],
1455,aSD_REPORT,,[C&D].[D 30 GP BCP 4Q],
1456,aSD_REPORT,,[C&D].[D 30 GP Contract BCP],
1457,aSD_REPORT,,[C&D].[D 30 GP BMC 3Q],
1458,aSD_REPORT,,[C&D].[D 30 GP BMC 4Q],
1459,aSD_REPORT,,[C&D].[D 30 GP Contract BMC],
1460,aSD_REPORT,,[F].[F IS 30/46 Total Signings],
1461,aSD_REPORT,,[F].[F IS 30/46 LT10 Signings],
1462,aSD_REPORT,,[F].[F Div 30 GT10 Signings],
1463,aSD_REPORT,,[F].[F Div 46 GT10 Signings],
1464,aSD_REPORT,,"COALESCE([E1].[COV_ID],[E2].[COV_ID])
",
1465,aSD_REPORT,,[E1].[30 Total 6 mo XaaS],
1466,aSD_REPORT,,[E1].[30 Total 12 mo XaaS],
1467,aSD_REPORT,,[E2].[TOTAL_6_MO_XAAS],
1468,aSD_REPORT,,[E2].[TOTAL_12_MO_XAAS],
1469,aSD_REPORT,,"COALESCE([E1&E2].[COV_ID],[G].[COV_ID])
",
1470,aSD_REPORT,,[E1&E2].[E1 30 Total 6 mo XaaS],
1471,aSD_REPORT,,[E1&E2].[E1 30 Total 12 mo XaaS],
1472,aSD_REPORT,,[E1&E2].[E2 TOTAL_6_MO_XAAS],
1473,aSD_REPORT,,[E1&E2].[E2 TOTAL_12_MO_XAAS],
1474,aSD_REPORT,,[G].[TOTAL REV Quota - Moonlight],
1475,aSD_REPORT,,[G].[TOTAL GP Quota - Moonlight],
1476,aSD_REPORT,,"COALESCE([C&D&F].[COV_ID],[E1&E2&G].[COV_ID])
",
1477,aSD_REPORT,,"(case when [D&G 30 Revenue] is null then 0
else [D&G 30 Revenue]
end)+
(case when[C 46 Revenue] is null then 0
else [C 46 Revenue]
end)

",
1478,aSD_REPORT,,"(case when [D 30 Revenue] is null then 0
else [D 30 Revenue]
end)+
(case when [G 30 Moonlight Rev] is null then 0
else [G 30 Moonlight Rev]
end)
",
1479,aSD_REPORT,,[G TOTAL REV Quota - Moonlight],
1480,aSD_REPORT,,[C&D&F].[D 30 Revenue],
1481,aSD_REPORT,,[C&D&F].[D 30 Revenue 3Q],
1482,aSD_REPORT,,[C&D&F].[D 30 Revenue 4Q],
1483,aSD_REPORT,,[C_Validated Rev Target],
1484,aSD_REPORT,,"(case when [D 30 GP Contract BCP] is null then 0
else [D 30 GP Contract BCP]
end)+
(case when [G 30 Moonlight GP BCP] is null then 0
else [G 30 Moonlight GP BCP]
end)
+
(case when [C 46 Validated GP Target] is null then 0
else [C 46 Validated GP Target]
end)
",
1485,aSD_REPORT,,[C&D&F].[D 30 GP Contract BCP],
1486,aSD_REPORT,,[C&D&F].[D 30 GP BCP 3Q],
1487,aSD_REPORT,,[C&D&F].[D 30 GP BCP 4Q],
1488,aSD_REPORT,,[G TOTAL GP Quota - Moonlight],
1489,aSD_REPORT,,[C_Validated GP Target],
1490,aSD_REPORT,,"(case when [D 30 GP Contract BMC] is null then 0
else [D 30 GP Contract BMC]
end)+
(case when [G 30 Moonlight GP BMC] is null then 0
else [G 30 Moonlight GP BMC]
end)


",
1491,aSD_REPORT,,[C&D&F].[D 30 GP Contract BMC],
1492,aSD_REPORT,,[C&D&F].[D 30 GP BMC 3Q],
1493,aSD_REPORT,,[C&D&F].[D 30 GP BMC 4Q],
1494,aSD_REPORT,,[E1&E2&G].[G TOTAL GP Quota - Moonlight],
1495,aSD_REPORT,,[C&D&F].[F IS 30/46 Total Signings],
1496,aSD_REPORT,,[C&D&F].[F IS 30/46 LT10 Signings],
1497,aSD_REPORT,,[C&D&F].[F Div 30 GT10 Signings],
1498,aSD_REPORT,,[C&D&F].[F Div 46 GT10 Signings],
1499,aSD_REPORT,,"(case when [E1 30 Total 6 mo XaaS] is null then 0
else [E1 30 Total 6 mo XaaS]
end)+
(case when [E2 46 Total 6 mo XaaS] is null then 0
else [E2 46 Total 6 mo XaaS]
end)
+
(case when [G 30 Moonlight XaaS] is null then 0
else [G 30 Moonlight XaaS]
end)",
1500,aSD_REPORT,,[E1&E2&G].[E1 30 Total 6 mo XaaS],
1501,aSD_REPORT,,[E2 TOTAL_6_MO_XAAS],
1502,aSD_REPORT,,[E1&E2&G].[G TOTAL REV Quota - Moonlight],
1503,aSD_REPORT,,[C&D&F].[C_Validated Rev Target],
1504,aSD_REPORT,,[C&D&F].[C_Validated GP Target],
1505,aSD_REPORT,,[E1&E2&G].[E1 30 Total 12 mo XaaS],
1506,aSD_REPORT,,[E1&E2&G].[E2 TOTAL_6_MO_XAAS],
1507,aSD_REPORT,,[E1&E2&G].[E2 TOTAL_12_MO_XAAS],
1508,aSD_REPORT,,[E1&E2&G].[G TOTAL REV Quota - Moonlight],
1509,aSD_REPORT,,[E1&E2&G].[G TOTAL GP Quota - Moonlight],
1510,aSD_REPORT,,"replace(substr([Business View].[QUOTA_KEYSTONE_T_MAIN].[MARKET_NAME],4),'/CSI','')
",
1511,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[TERRITORY_TYPE],
1512,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COVERAGE_ID_NAME],
1513,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COV_ID],
1514,aSD_REPORT,,"'unknown'
",
1515,aSD_REPORT,,'unknown',
1516,aSD_REPORT,,'unknown',
1517,aSD_REPORT,,[Business View].[QUOTA_KEYSTONE_T_MAIN].[COV_ID],
1518,aSD_REPORT,,"case when 
[KEYSTONE].[Market Name] is null then 'unknown'
else  [KEYSTONE].[Market Name]
end",
1519,aSD_REPORT,,"case when  [KEYSTONE].[Customer Set] is null
then 'unknown'
else  [KEYSTONE].[Customer Set]
end",
1520,aSD_REPORT,,"case when [KEYSTONE].[Coverage ID Name] is null
then 'unknown'
else [KEYSTONE].[Coverage ID Name]
end",
1521,aSD_REPORT,,"COALESCE([C&D&E1&E2&F&G].[COV_ID],[KEYSTONE].[Cov Id])",
1522,aSD_REPORT,,"case 
when [Cov ID1] in ('912_CFCNLEA','912_CFLOAC','912_CFCOMEA')
then 'C000000'
when [Cov ID1] in ('912_CFDSNLE','912_CFDISWE','912_CFLOAD')
then 'D000000'
when [Cov ID1] in ('912_CFBNKEA','912_CFFNMEA','912_CFFSSEA','912_CFLOAF','912_CFINSWE')
then 'F000000'
when [Cov ID1] in ('912_CFLOAI')
then 'I000000'
when [Cov ID1] in ('912_CFLOAP')
then 'P000000'
else  [Cov ID1]
end",
1523,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G&C 30 Revenue],
1524,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G 30 Revenue],
1525,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight Rev],
1526,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue],
1527,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue 3Q],
1528,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 Revenue 4Q],
1529,aSD_REPORT,,[C&D&E1&E2&F&G].[C 46 Revenue],
1530,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G&C BCP GP],
1531,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP Contract BCP],
1532,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BCP 3Q],
1533,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BCP 4Q],
1534,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight GP BCP],
1535,aSD_REPORT,,[C&D&E1&E2&F&G].[C 46 Validated GP Target],
1536,aSD_REPORT,,[C&D&E1&E2&F&G].[D&G BMC GP],
1537,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP Contract BMC],
